Method: POST, Path: /orders/process-payment, Date: 12/2/2023, Time: 9:29:50 PM
Method: GET, Path: /orders/656b64f6c2c4c8a526a5899a, Date: 12/3/2023, Time: 1:31:58 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 1:32:13 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 1:35:40 AM
Method: POST, Path: /users/activate, Date: 12/3/2023, Time: 1:35:55 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 1:36:26 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 1:37:34 AM
Method: POST, Path: /users/activate, Date: 12/3/2023, Time: 1:37:56 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 1:38:30 AM
Method: POST, Path: /users/activate, Date: 12/3/2023, Time: 1:38:47 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 1:39:31 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 1:40:45 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 1:40:57 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 1:42:34 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 1:44:38 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 1:53:37 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 1:53:43 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 1:53:46 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 1:56:43 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 1:57:54 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 1:57:59 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 1:58:03 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 1:58:16 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:01:32 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:04:43 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:04:58 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:05:01 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:07:10 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:07:22 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 2:07:52 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:07:55 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:07:59 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:14:13 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:14:22 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 2:15:03 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:15:06 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:15:47 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:18:25 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:22:45 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:22:52 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:24:20 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:28:03 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:28:09 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:33:13 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:34:14 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:49:03 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:49:07 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:56:16 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 2:56:20 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 2:56:22 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 2:57:04 AM
Method: GET, Path: /orders/656bb1c4e499451e8c8469e7, Date: 12/3/2023, Time: 3:03:03 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:17:49 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:18:30 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:18:34 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:18:52 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:44:59 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:45:09 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:46:01 AM
Method: GET, Path: /orders/656bb1c4e499451e8c8469e7, Date: 12/3/2023, Time: 3:46:42 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:48:22 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 3:48:25 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:48:29 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:49:04 AM
Method: GET, Path: /orders/656bb1c4e499451e8c8469e7, Date: 12/3/2023, Time: 3:49:28 AM
Method: GET, Path: /orders/656bb1f7e499451e8c8469ea, Date: 12/3/2023, Time: 3:49:43 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 3:50:05 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:50:20 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 3:50:24 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:50:26 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:50:31 AM
Method: GET, Path: /orders/all-orders, Date: 12/3/2023, Time: 3:51:04 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 3:51:41 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:51:49 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:51:51 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 3:51:59 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:52:05 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 3:52:08 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 3:52:22 AM
Method: GET, Path: /orders/all-orders, Date: 12/3/2023, Time: 3:52:30 AM
Method: GET, Path: /orders/all-orders, Date: 12/3/2023, Time: 3:52:52 AM
Method: GET, Path: /orders/all-orders, Date: 12/3/2023, Time: 3:53:37 AM
Method: GET, Path: /orders/all-orders, Date: 12/3/2023, Time: 3:54:04 AM
Method: GET, Path: /orders/all-orders, Date: 12/3/2023, Time: 3:54:16 AM
Method: PUT, Path: /orders/65692ae36d450f025e3ccc30, Date: 12/3/2023, Time: 3:54:58 AM
Method: PUT, Path: /orders/656bd080cab271ee8e9c1ed3, Date: 12/3/2023, Time: 3:55:42 AM
Method: DELETE, Path: /orders/656bd080cab271ee8e9c1ed3, Date: 12/3/2023, Time: 3:57:12 AM
Method: GET, Path: /orders/656bb1f7e499451e8c8469ea, Date: 12/3/2023, Time: 3:57:36 AM
Method: DELETE, Path: /orders/656bd080cab271eedf9c1ed3, Date: 12/3/2023, Time: 3:57:58 AM
Method: DELETE, Path: /orders/656bd080c1ed3, Date: 12/3/2023, Time: 3:58:06 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:03:01 AM
Method: PUT, Path: /orders/656bd080cab271eeme9c1edw, Date: 12/3/2023, Time: 4:03:08 AM
Method: PUT, Path: /orders/656bd080cab271eeme9c1edw, Date: 12/3/2023, Time: 4:05:38 AM
Method: PUT, Path: /orders/656bd080cab271eeme9c1edw, Date: 12/3/2023, Time: 4:06:36 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:14:59 AM
Method: PUT, Path: /orders/656bd080cab271eeme9c1edw, Date: 12/3/2023, Time: 4:15:03 AM
Method: PUT, Path: /orders/656bd080cab271eeme9c1edw, Date: 12/3/2023, Time: 4:18:04 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:18:33 AM
Method: PUT, Path: /orders/656bd080cab271eeme9c1edw, Date: 12/3/2023, Time: 4:18:37 AM
Method: PUT, Path: /orders/656bd12fcab271ee8e9c1f00, Date: 12/3/2023, Time: 4:19:41 AM
Method: PUT, Path: /orders/656bd12fbbb271ee8e9c1f00, Date: 12/3/2023, Time: 4:20:05 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:23:04 AM
Method: PUT, Path: /orders/656bd12fbbb271ee8e9c1f00, Date: 12/3/2023, Time: 4:23:15 AM
Method: PUT, Path: /orders/656bd12fbbb271ee8e9c1f00, Date: 12/3/2023, Time: 4:24:53 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:25:17 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:26:43 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9cddd9, Date: 12/3/2023, Time: 4:26:58 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:27:47 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:28:16 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:28:26 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:28:44 AM
Method: PUT, Path: /orders/656bccab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:28:59 AM
Method: PUT, Path: /orders/656bccab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:30:26 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:30:30 AM
Method: PUT, Path: /orders/656bccab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:30:33 AM
Method: PUT, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 4:31:19 AM
Method: DELETE, Path: /orders/656bd080c1ed3, Date: 12/3/2023, Time: 4:31:42 AM
Method: DELETE, Path: /orders/656bd12ff00, Date: 12/3/2023, Time: 4:37:44 AM
Method: DELETE, Path: /orders/656bd12fcab27dddde9c1f00, Date: 12/3/2023, Time: 4:40:44 AM
Method: DELETE, Path: /orders/6md12fcabdde9c1f00, Date: 12/3/2023, Time: 4:41:00 AM
Method: DELETE, Path: /orders/656bd12fcab271ee8e9c1f00, Date: 12/3/2023, Time: 4:41:16 AM
Method: GET, Path: /orders/656bb1f7e499451e8c8469ea, Date: 12/3/2023, Time: 4:41:44 AM
Method: DELETE, Path: /orders/656bd12fcab271eaaa9c1f00, Date: 12/3/2023, Time: 4:43:43 AM
Method: DELETE, Path: /orders/656bd12fcab271eaaa9c1f00, Date: 12/3/2023, Time: 4:45:46 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:45:53 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:45:59 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:46:18 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 4:46:22 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:46:26 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:46:37 AM
Method: DELETE, Path: /orders/65aa12fcab271eaaa9c1f00, Date: 12/3/2023, Time: 4:47:54 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:49:59 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 4:50:05 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 4:50:11 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 4:50:14 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 4:50:17 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 4:50:35 AM
Method: GET, Path: /orders/656bb1f7e499451e8c8469ea, Date: 12/3/2023, Time: 4:53:42 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 5:03:01 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 5:03:08 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 5:03:19 AM
Method: DELETE, Path: /orders/65aa12fcabeaaa9c1f00, Date: 12/3/2023, Time: 5:03:29 AM
Method: DELETE, Path: /orders/65aa12fcarerbeaaa9c1f00, Date: 12/3/2023, Time: 5:03:35 AM
Method: DELETE, Path: /orders/65aa12fcarerbeeaaa9c1f00, Date: 12/3/2023, Time: 5:03:41 AM
Method: DELETE, Path: /orders/656bcf95cab271ee8e9c1eb9, Date: 12/3/2023, Time: 5:03:57 AM
Method: PUT, Path: /orders/656bcf95cab271ee8eff1eb9, Date: 12/3/2023, Time: 5:04:16 AM
Method: PUT, Path: /orders/656bcf95cab271ee8eff1eb9, Date: 12/3/2023, Time: 5:04:34 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 6:27:32 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 6:30:11 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:31:00 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:32:36 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:32:52 AM
Method: GET, Path: /users/profile/, Date: 12/3/2023, Time: 6:33:15 AM
Method: GET, Path: /users/profile/, Date: 12/3/2023, Time: 6:33:52 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:35:29 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 6:40:59 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:42:06 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:48:22 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:48:33 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:48:55 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:49:03 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:49:23 AM
Method: POST, Path: /users/activate, Date: 12/3/2023, Time: 6:49:45 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 6:50:45 AM
Method: POST, Path: /users/activate, Date: 12/3/2023, Time: 6:52:25 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 6:53:27 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 6:54:35 AM
Method: GET, Path: /users/profile/, Date: 12/3/2023, Time: 6:54:57 AM
Method: PUT, Path: /users/profile, Date: 12/3/2023, Time: 6:55:38 AM
Method: GET, Path: /users/profile/, Date: 12/3/2023, Time: 6:55:46 AM
Method: PUT, Path: /users/ban/6568234ea547b65fc9b2de1f, Date: 12/3/2023, Time: 6:55:56 AM
Method: PUT, Path: /users/unban/65680afa63bc14f998aea540, Date: 12/3/2023, Time: 6:56:10 AM
Method: PUT, Path: /users/notadmin/6569cd664c099c9f0e6e2537, Date: 12/3/2023, Time: 6:56:14 AM
Method: DELETE, Path: /users/65680afa63bc14f998aea540, Date: 12/3/2023, Time: 6:56:18 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:57:04 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 6:57:20 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 6:57:48 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:57:54 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:58:18 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:58:27 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:58:34 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:58:44 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:59:01 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:59:16 AM
Method: GET, Path: /users/, Date: 12/3/2023, Time: 6:59:41 AM
Method: POST, Path: /users/forget-password, Date: 12/3/2023, Time: 7:00:44 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 7:01:15 AM
Method: POST, Path: /users/forget-password, Date: 12/3/2023, Time: 7:01:21 AM
Method: POST, Path: /users/reset-password, Date: 12/3/2023, Time: 7:01:50 AM
Method: POST, Path: /users/reset-password, Date: 12/3/2023, Time: 7:02:05 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:02:17 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:02:20 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:02:21 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:02:23 AM
Method: GET, Path: /categories, Date: 12/3/2023, Time: 7:06:26 AM
Method: PUT, Path: /categories/6562fbaaa9482d0d23f81c4a, Date: 12/3/2023, Time: 7:07:00 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:07:17 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:07:25 AM
Method: GET, Path: /categories/655af1bb85502f1a5b72daf6, Date: 12/3/2023, Time: 7:08:25 AM
Method: GET, Path: /categories/6562fbaaa9482d0d23f81c4a, Date: 12/3/2023, Time: 7:08:45 AM
Method: PUT, Path: /categories/6562fbaaa9482d0d23f81c4a, Date: 12/3/2023, Time: 7:08:54 AM
Method: POST, Path: /categories/, Date: 12/3/2023, Time: 7:09:30 AM
Method: GET, Path: /categories, Date: 12/3/2023, Time: 7:09:38 AM
Method: GET, Path: /categories, Date: 12/3/2023, Time: 7:20:51 AM
Method: POST, Path: /products, Date: 12/3/2023, Time: 7:21:11 AM
Method: GET, Path: /products/, Date: 12/3/2023, Time: 7:21:17 AM
Method: POST, Path: /orders/, Date: 12/3/2023, Time: 7:23:17 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 7:25:34 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:26:07 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:26:17 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:26:24 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:26:36 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:27:00 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:27:07 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:27:15 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 7:28:13 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 7:28:26 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 7:29:04 AM
Method: POST, Path: /users/register, Date: 12/3/2023, Time: 7:29:15 AM
Method: POST, Path: /users/activate, Date: 12/3/2023, Time: 7:29:35 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:30:18 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:30:30 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 7:30:54 AM
Method: POST, Path: /orders/process-payment, Date: 12/3/2023, Time: 7:31:57 AM
Method: GET, Path: /products/, Date: 12/3/2023, Time: 7:35:24 AM
Method: PUT, Path: /products, Date: 12/3/2023, Time: 7:40:24 AM
Method: GET, Path: /products/, Date: 12/3/2023, Time: 7:40:38 AM
Method: GET, Path: /products/656c02375873eedcb4079884, Date: 12/3/2023, Time: 7:41:09 AM
Method: PUT, Path: /products/, Date: 12/3/2023, Time: 7:42:12 AM
Method: PUT, Path: /products/656c02375873eedcb4079884, Date: 12/3/2023, Time: 7:42:17 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:42:31 AM
Method: POST, Path: /auth/logout, Date: 12/3/2023, Time: 7:42:40 AM
Method: POST, Path: /auth/login, Date: 12/3/2023, Time: 7:42:43 AM
Method: POST, Path: /products, Date: 12/3/2023, Time: 7:43:06 AM
Method: PUT, Path: /products/656c02375873eedcb4079884, Date: 12/3/2023, Time: 7:43:30 AM
Method: POST, Path: /products, Date: 12/3/2023, Time: 7:44:59 AM
Method: GET, Path: /products/, Date: 12/3/2023, Time: 7:45:19 AM
Method: DELETE, Path: /products/656c02375873eedcb4079884, Date: 12/3/2023, Time: 7:46:05 AM
